project,avg_commits_per_day,avg_lines_added_per_commit,avg_lines_deleted_per_commit
jradziejewski,0.04375569735642662,595.3333333333334,2.375
js-taiwan-after-schools-map,0.7948951686417502,165200.6628440367,163075.70183486238
js-taiwan-reservoirs-information,0.5177757520510483,2.540492957746479,1.357394366197183
json,0.1731996353691887,2402.478947368421,1152.9105263157894
kappaml.com,0.061075660893345485,369.1044776119403,728.776119402985
kek-online-archive,0.5478577939835916,18895.12146422629,16114.239600665558
key-tools,0.2096627164995442,70.82173913043478,14.434782608695652
koreaygj.github.io,0.2096627164995442,214.44347826086957,14.130434782608695
korogluoykuleri,0.19051959890610756,53.43540669856459,48.7799043062201
labs,0.5050136736554239,88.22382671480145,41.24729241877257
lcgbr-ecom,0.01731996353691887,1996.421052631579,1761.421052631579
learn-express,0.11303555150410209,1451.3709677419354,81.2741935483871
lectures,0.1577028258887876,2979.7687861271675,1842.5838150289017
leet-code,0.0674567000911577,22.635135135135137,0.013513513513513514
LeetCode,0.06472196900638104,37.901408450704224,0.23943661971830985
leet_code,0.2561531449407475,36.82562277580071,3.092526690391459
leet_code_practice,1.1039197812215131,42.373245251857966,1.7283236994219653
legacy_annotation_tool,0.5478577939835916,308.1747088186356,174.09317803660565
lifehacks,0.09115770282588878,1563.29,998.58
logger,0.04557885141294439,16.54,7.84
lsb.views,0.06654512306289881,197.4931506849315,56.78082191780822
luci-app-alist,0.19325432999088424,13.900943396226415,9.872641509433961
luckyos-code.github.io,0.07474931631722881,13.085365853658537,9.024390243902438
luma-homeops,2.9708295350957155,30.300398895366676,26.627186253451978
madcamp_week2_server,0.03555150410209663,9484.615384615385,97.17948717948718
manav,0.05104831358249772,730.4821428571429,386.5892857142857
markharrison.github.io,0.03919781221513218,86.30232558139535,57.81395348837209
MC_go,0.01276207839562443,3773.5,2.642857142857143
minesweeper,0.020966271649954422,67.8695652173913,22.73913043478261
mitchmalone,3.878760255241568,1.4775558166862515,1.2413631022326674
mocowcow.github.io,2.092069279854148,68.91154684095861,10.967320261437909
monorepo,0.4594348222424795,1640.357142857143,781.297619047619
mrKuznetsov698.github.io,0.014585232452142206,27.1875,1.625
msswabot,0.28258887876025524,68.07096774193549,49.2
nasa_planet_analyser,0.007292616226071103,13.125,1.75
ndarray-base-assert-is-read-only,0.1959890610756609,1872.2046511627907,2467.0372093023257
ndarray-zeros,0.14767547857793983,1864.1666666666667,2918.08024691358
Nerinyan-WEB,0.18869644484958978,1090.2608695652175,809.2028985507246
Nick-NCSU.github.io,0.008204193254329991,3247.6666666666665,49.55555555555556
nimmersatt,0.05834092980856882,23.453125,5.703125
node-red-my-nodes,0.45031905195989064,66.69433198380567,11.781376518218623
node-version-audit,1.7939835916134914,19.29369918699187,9.842479674796747
node.it,0.018231540565177756,16.0,3.1
nodejs-express-jwt-mongodb-boilerplate,0.061075660893345485,373.44776119402985,290.3134328358209
NSE-BhavCopy-Daily,0.6864175022789426,14993.97476759628,1.8844621513944224
obscene_racing_machine,0.14038286235186873,841.922077922078,256.05194805194805
OpiskelijalounasWebFetchAction,22.36827711941659,5.847542587007906,0.29493031216888094
OrganDonationAPP,0.0027347310847766638,9551.0,606.6666666666666
p5_collection,0.14767547857793983,39.388888888888886,13.339506172839506
personal-landing-page,0.3391066545123063,182.83064516129033,134.04032258064515
PersonalSite,0.3154056517775752,1337.864161849711,1225.14161849711
pglin66,3.927073837739289,112.9322191272052,112.65227483751161
pgz-hiprint-html,0.01276207839562443,2043.7142857142858,64.5
philanderson.uk,0.0027347310847766638,5487.666666666667,1.0
PiLot,0.8195077484047402,218.98109010011123,52.840934371523915
Pixel-Art-Maker-at-Masterschool,0.008204193254329991,219.88888888888889,200.88888888888889
plattform,7.649954421148587,56.702335557673976,54.96568160152526
playchess,0.0027347310847766638,7727.333333333333,587.0
plexrepo,0.0,0.0,0.0
pob-monorepo-test-repository,0.390154968094804,105.86214953271028,83.57943925233644
portfolio,0.07019143117593436,378.7402597402597,266.0779220779221
portfolio-ggc,0.10847766636280766,282.11764705882354,241.10084033613447
portfolio-v2,0.04375569735642662,199.1875,177.8125
Portfolio_old,0.03646308113035551,3336.5,62.35
postcss-lightningcss,0.1804922515952598,118.20707070707071,85.8080808080808
pravee03,0.0,0.0,0.0
presentations,0.2014585232452142,180.9049773755656,9.986425339366516
press-start,0.3837739288969918,56620.13539192399,56510.61520190024
projects,1.4521422060164084,580.5517890772128,125.51475204017576
putio-downloader,0.09480401093892434,281.65384615384613,185.23076923076923
Quotes,0.09936189608021878,661.348623853211,652.2935779816514
RAScripts,0.10756608933454877,416.03389830508473,73.9322033898305
roborock-controller-api,0.09845031905195989,284.212962962963,195.11111111111111
rss-feed-parser,160.12306289881494,8.417813327260824,8.361703338931427
Rules,0.3099361896080219,657.6382352941176,289.2705882352941
scarletflamecandleco.github.io,0.11668185961713765,849.046875,84.0703125
ScoreSaberRanking,0.0,0.0,0.0
SearchPhrases,0.061075660893345485,13.26865671641791,8.044776119402986
security,0.1741112123974476,329.5026178010471,17.57591623036649
seshat,0.8195077484047402,1.2758620689655173,1.010011123470523
shaoshupai-trending-hot-search,3.959890610756609,6.434852670349908,1.8657918968692448
siddu1998.github.io,0.044667274384685506,37849.755102040814,2563.530612244898
site,0.04284412032816773,449.8085106382979,132.51063829787233
slowle,2.128532360984503,37.080942184154175,15.3593147751606
slugplanners,0.049225159525979945,1384.6666666666667,284.2962962962963
smoke-tests,6.298085688240656,9.914893617021276,8.408452742799247
SoftUni_Main_SW_Engineering_Program,1.3154056517775752,957.4303534303534,10.321552321552321
solve-my-sudoku,0.0054694621695533276,26.166666666666668,8.833333333333334
spacepirates,0.8696444849589791,662.5408805031446,162.21488469601678
speaker-calibration,0.9644484958979034,850.7712665406427,761.632325141777
spice-diode-model-js,0.05560619872379216,70.95081967213115,16.737704918032787
spotify-friend-activity,0.04102096627164995,334.1777777777778,129.04444444444445
srs-docs,0.6718322698268003,344.1506105834464,63.88602442333786
standard,0.7748404740200547,82.36470588235294,69.0835294117647
strapi4,1.795806745670009,55.63502538071066,49.411167512690355
stromausfall-snapshots,1.8495897903372835,0.7028092656481025,0.026121241991128634
strudel,3.899726526891522,262.3076203833567,230.8842917251052
study-blog,0.203281677301732,163.96412556053812,17.269058295964125
sumanbiswas7,1.6216955332725616,3.400786958965711,3.0230466554243955
svskaushik.github.io,0.019143117593436645,2086.5238095238096,30.952380952380953
symfony,0.13126709206927986,206.27777777777777,115.38888888888889
Syuq,1.089334548769371,8.687866108786611,2.980753138075314
test-rail-suite-example,0.08477666362807658,83.70967741935483,42.376344086021504
tfaction-docs,0.6736554238833181,342.25033829499324,312.96887686062246
Theo-Platt.github.io,0.015496809480401094,1068.2941176470588,178.23529411764707
thiagozf,0.99179580674567,3.9439338235294117,2.8713235294117645
token-lists,0.5706472196900638,2262.2603833865815,2040.2507987220447
tools.openapis.org,0.9726526891522334,4028.1977507029055,3603.944704779756
Tour-of-Honor-MobileApp,0.13035551504102097,335.43356643356645,207.5944055944056
Translators-Discord-Bot,0.0601640838650866,537.7878787878788,339.7878787878788
tus-santander,0.2406563354603464,23.818181818181817,9.609848484848484
tutorscheduling-backend,0.6207839562443026,671.9397944199707,1262.2922173274596
twitch_clips_player,0.08568824065633546,131.22340425531914,6.904255319148936
uber-clone,0.0036463081130355514,7908.25,1500.5
UMTX,0.020966271649954422,1072.0434782608695,216.7826086956522
unitedprinters.github.io,0.06654512306289881,3002.5205479452056,12.753424657534246
usdr-gost,3.138559708295351,145.94278245715947,129.24194016845775
usercentrics-widgets,0.044667274384685506,235.10204081632654,185.59183673469389
UserScripts,0.0528714676390155,20.189655172413794,5.603448275862069
user_migration,1.3135824977210575,21.23594725884802,7.892435808466343
uuid,0.028258887876025523,9.161290322580646,2.774193548387097
video-json,0.0018231540565177757,20946.5,1.5
VIkash-8090-Yadav,0.8295350957155879,8.837362637362638,8.08021978021978
VincentJuge1987.github.io,0.08568824065633546,559.0425531914893,99.8936170212766
vizitka-interaktivni,0.0036463081130355514,66.0,12.25
voice-over-translation,1.6709206927985414,200.44353518821603,179.34206219312603
vue-currentuser,0.1814038286235187,40.72361809045226,35.19597989949749
vue-demo,0.011850501367365542,2180.769230769231,2.6923076923076925
vue-stark-boil,0.09936189608021878,504.3302752293578,407.77064220183485
Warzone-generator,0.04102096627164995,60.644444444444446,13.4
wasm,0.22698268003646307,769.5542168674699,557.7550200803213
web-components-toolbox,3.0446672743846857,47.67874251497006,27.485928143712574
web-logbook,0.5943482224247949,113.40184049079754,68.3680981595092
web-swedish-reader,0.07474931631722881,78.09756097560975,55.96341463414634
webpack-plugin,0.21422060164083864,17.740425531914894,9.157446808510638
WebProgrammingIIRU,0.04649042844120328,8099.274509803921,1568.921568627451
website-11ty,0.7657247037374658,211.00833333333333,71.64404761904763
webvm,0.3600729261622607,42.72911392405063,26.57974683544304
wiki,0.21513217866909753,504.3050847457627,376.1864406779661
wokwi-library-index,2.416590701914312,3.076197661259902,0.10901546586193889
wol-server,0.009115770282588878,89.4,13.1
woostats,0.18505013673655424,251.65024630541873,76.06403940886699
wordsmith,0.07292616226071102,307.975,139.525
work,0.13309024612579762,2368.8150684931506,843.513698630137
wortsel,0.09115770282588878,18.13,7.59
wp-pronamic-slider,0.016408386508659983,1137.9444444444443,933.6111111111111
wx_miniprogram_act,0.07383773928896992,3521.814814814815,159.60493827160494
youtubeclone,0.0009115770282588879,159.0,0.0
zadark,0.5797629899726527,74.44025157232704,41.12735849056604
zamg-measurment-collector,22.915223336371923,21.09416023550004,0.0024266051396292466
zatumu.github.io,0.35916134913400183,432.1827411167513,335.8553299492386
zzz_wx_ui,0.04649042844120328,332.7843137254902,97.52941176470588
